Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Income_Group,Credit_Score_Band,Utilization_Level,Debt_Burden,Age_Group,Loan_to_Income_Ratio,Missed_Payment_Rate,Financial_Stress_Index,Risk_Score,Risk_Category
CUST0209,74,107658.0,709.0,0.972726688735077,5,0,45776.0,0.181569504898087,EMP,13,Business,Chicago,On-time,On-time,Missed,Missed,Missed,On-time,Upper Middle,Good,Critical,Low,Senior,0.4251983131769121,0.8333333333333334,0.5609982908325334,2.0,Medium
CUST0210,44,40934.0,566.0,0.5842719136098,0,0,8828.0,0.319732635061487,employed,7,Gold,Phoenix,On-time,On-time,On-time,Missed,Missed,Missed,Low,Poor,High,Moderate,Adult,0.2156642399960912,0.0,0.3550920462587308,0.0,Low
CUST0211,74,58088.0,701.0,0.545990889568442,6,0,1217.0,0.25594035315338,EMP,1,Student,Los Angeles,Late,On-time,Missed,Missed,On-time,On-time,Middle,Good,High,Moderate,Senior,0.0209509709406417,1.0,0.5182100834077282,1.0,Low
CUST0212,69,149415.0,618.0,0.318339573806838,3,0,83604.0,0.404061860600975,retired,16,Standard,Chicago,Late,Late,Missed,On-time,On-time,Missed,Upper Middle,Fair,Moderate,High,Senior,0.5595422146370846,0.5,0.4110549040564987,1.0,Low
CUST0213,30,84836.0,776.0,0.452293310631466,1,0,82909.0,0.313291864175027,Self-employed,4,Platinum,Phoenix,Late,On-time,Late,On-time,Missed,On-time,Middle,Very Good,Moderate,Moderate,Young Adult,0.9772855863076996,0.1666666666666666,0.2666993240046535,0.0,Low
CUST0214,58,97986.0,792.0,0.344197231393261,4,0,13761.0,0.383547922182289,Unemployed,13,Gold,Los Angeles,Missed,Late,On-time,On-time,Late,Missed,Middle,Very Good,Moderate,High,Middle Age,0.140438429979793,0.6666666666666666,0.3749665914241905,1.0,Low
CUST0215,20,166836.0,600.0,0.0668709543191752,2,0,47695.0,0.269821861295024,Unemployed,19,Gold,Los Angeles,On-time,Missed,Late,On-time,On-time,On-time,High,Fair,Low,Moderate,Young Adult,0.285879546380877,0.3333333333333333,0.2811429008732468,0.0,Low
CUST0216,56,191517.0,781.0,0.694852444425761,6,0,11564.0,0.273428616238854,Self-employed,2,Gold,Houston,Late,On-time,On-time,On-time,Late,Missed,High,Very Good,High,Moderate,Middle Age,0.0603810627777168,1.0,0.5234339015297902,1.0,Low
CUST0217,23,38289.0,682.0,0.397709888889953,3,0,43870.0,0.449425124625633,EMP,4,Student,Los Angeles,On-time,Missed,On-time,Missed,Missed,Missed,Low,Good,Moderate,High,Young Adult,1.1457598788163703,0.5,0.4131473897425328,1.0,Low
CUST0218,25,115497.0,617.0,0.347919985133338,3,0,92149.0,0.34363351884155,retired,15,Standard,Chicago,On-time,Late,Late,On-time,Missed,Missed,Upper Middle,Fair,Moderate,Moderate,Young Adult,0.7978475631401681,0.5,0.4037974669028129,0.0,Low
CUST0219,44,72108.0,339.0,0.542114006791693,0,0,23748.0,0.228548546759426,employed,17,Business,Chicago,On-time,On-time,Late,Missed,On-time,Missed,Middle,Poor,High,Moderate,Adult,0.3293393243468131,0.0,0.424938365660507,1.0,Low
CUST0220,26,54298.0,836.0,0.602499910444303,0,0,15424.0,0.389697443862047,Self-employed,16,Standard,Phoenix,On-time,Missed,Late,Missed,Missed,Missed,Middle,Excellent,High,High,Young Adult,0.2840620280673321,0.0,0.2544129749402238,0.0,Low
CUST0221,54,187312.0,825.0,0.435845033418744,3,0,21613.0,0.246669526657212,Employed,10,Student,Phoenix,Late,Missed,On-time,Late,Missed,Late,High,Excellent,Moderate,Moderate,Middle Age,0.1153850260527889,0.5,0.3069922763826254,0.0,Low
CUST0222,50,146456.0,768.0,0.499479666478196,1,1,41743.0,0.322569813781152,EMP,16,Gold,Los Angeles,Late,Late,Missed,Missed,On-time,Late,Upper Middle,Very Good,Moderate,Moderate,Middle Age,0.2850207570874529,0.1666666666666666,0.2844517640042309,0.0,Low
CUST0223,68,52131.0,565.0,0.64923748146288,2,0,24851.0,0.48366746308594,Unemployed,15,Platinum,New York,Missed,On-time,Late,On-time,Late,Late,Middle,Poor,High,High,Senior,0.4767029214862557,0.3333333333333333,0.4961050240159929,1.0,Low
CUST0224,59,88963.0,572.0,0.42796128107801,6,0,41958.0,0.156871761236194,Self-employed,1,Gold,Houston,On-time,Missed,On-time,Late,Missed,On-time,Middle,Poor,Moderate,Low,Middle Age,0.4716342749232827,1.0,0.5225718969421873,1.0,Low
CUST0225,61,107658.0,535.0,0.560466748352666,0,0,98062.0,0.282421807823346,Unemployed,3,Business,New York,Late,On-time,On-time,Late,Late,Missed,Upper Middle,Poor,High,Moderate,Senior,0.9108658901335712,0.0,0.3539039572258212,0.0,Low
CUST0226,41,180983.0,776.0,0.168151076322169,6,0,14756.0,0.340827164090203,EMP,6,Platinum,Los Angeles,Missed,On-time,On-time,Late,Late,Late,High,Very Good,Low,Moderate,Adult,0.0815325196289154,1.0,0.4108809237394566,1.0,Low
CUST0227,32,20569.0,823.0,0.25173620031445,1,0,11061.0,0.376469833466467,Unemployed,1,Gold,Los Angeles,Late,Late,Missed,Missed,On-time,Missed,Low,Excellent,Low,High,Adult,0.5377509844912246,0.1666666666666666,0.2109909023846231,0.0,Low
CUST0228,71,150683.0,820.0,0.62110795561608,6,0,11308.0,0.175876609263912,Self-employed,5,Platinum,New York,Missed,Missed,Missed,On-time,Missed,Late,High,Excellent,High,Low,Senior,0.0750449619399666,1.0,0.4628825048563616,1.0,Low
CUST0229,49,107658.0,753.0,0.24128827216654,4,0,62010.0,0.146420973142498,EMP,16,Standard,Houston,Late,Late,On-time,Late,Missed,Missed,Upper Middle,Very Good,Low,Low,Middle Age,0.5759906370172212,0.6666666666666666,0.3076848870848352,1.0,Low
CUST0230,49,191615.0,659.0,0.546827509422659,0,1,73327.0,0.409074935199042,Employed,6,Student,New York,Missed,Missed,On-time,Late,Missed,On-time,High,Fair,High,High,Middle Age,0.3826788090702711,0.0,0.3257937929736071,1.0,Low
CUST0231,41,165580.0,629.0,0.470600243560585,1,0,96167.0,0.227958514319616,Self-employed,4,Gold,Phoenix,Late,On-time,Missed,Late,Late,On-time,High,Fair,Moderate,Moderate,Adult,0.5807887426017635,0.1666666666666666,0.3167609015912623,0.0,Low
CUST0232,58,70284.0,696.0,0.427106547495954,1,1,2882.0,0.223771749200268,employed,4,Business,Chicago,On-time,On-time,Late,Late,On-time,Late,Middle,Good,Moderate,Moderate,Middle Age,0.0410050651641909,0.1666666666666666,0.2743862408407221,0.0,Low
CUST0233,69,127816.0,781.0,0.334307446206454,2,0,32588.0,0.455024967277216,retired,19,Standard,Phoenix,Late,On-time,Late,Late,Missed,Missed,Upper Middle,Very Good,Moderate,High,Senior,0.2549602553670902,0.3333333333333333,0.3120300730678871,1.0,Low
CUST0234,66,85390.0,617.0,0.681868003621075,2,0,11061.0,0.306970231473182,Self-employed,15,Gold,Chicago,Late,On-time,On-time,Missed,Missed,Missed,Middle,Fair,High,Moderate,Senior,0.1295350743646797,0.3333333333333333,0.4364519830159885,0.0,Low
CUST0235,66,74101.0,561.0,0.845978230903967,4,0,42715.0,0.307623822768157,EMP,18,Standard,Los Angeles,Missed,Late,Missed,Missed,Missed,Missed,Middle,Poor,Critical,Moderate,Senior,0.5764429629829557,0.6666666666666666,0.586430816448334,2.0,Medium
CUST0236,69,127816.0,345.0,0.560038432520038,1,0,2926.0,0.282020055484846,retired,8,Business,Houston,Late,Late,On-time,Missed,Late,Missed,Upper Middle,Poor,High,Moderate,Senior,0.0228922826563184,0.1666666666666666,0.4817267432133422,1.0,Low
CUST0237,29,178273.0,363.0,0.564498143134563,5,0,98999.0,0.177601793325683,Self-employed,4,Gold,New York,On-time,Missed,Missed,On-time,Missed,Missed,High,Poor,High,Low,Young Adult,0.5553224548866065,0.8333333333333334,0.6152219538120312,2.0,Medium
CUST0238,56,61540.0,731.0,0.363533874028501,1,1,75777.0,0.367569694939438,Employed,7,Business,Houston,On-time,Missed,On-time,Missed,On-time,On-time,Middle,Good,Moderate,High,Middle Age,1.231345466363341,0.1666666666666666,0.2785334679995604,0.0,Low
CUST0239,19,170576.0,729.0,0.260780553635124,2,0,29561.0,0.340945052192562,Employed,8,Platinum,New York,On-time,Late,On-time,Missed,Missed,Late,High,Good,Low,Moderate,Young Adult,0.173301050558109,0.3333333333333333,0.2887647347902548,0.0,Low
CUST0240,20,191615.0,332.0,0.492052219038765,5,0,44439.0,0.316869132533943,employed,4,Business,Phoenix,On-time,On-time,Missed,On-time,Late,On-time,High,Poor,Moderate,Moderate,Young Adult,0.2319181692456227,0.8333333333333334,0.6460182166810559,2.0,Medium
CUST0241,66,138961.0,563.0,0.305250070408384,0,0,33772.0,0.288367696072374,Unemployed,9,Platinum,Phoenix,On-time,Late,Missed,Late,Missed,Missed,Upper Middle,Poor,Moderate,Moderate,Senior,0.2430322176725844,0.0,0.2788589870747349,0.0,Low
CUST0242,54,114657.0,522.0,0.145477974336835,0,0,31481.0,0.270768035066171,retired,1,Gold,New York,Late,Missed,Late,On-time,Missed,Late,Upper Middle,Poor,Low,Moderate,Middle Age,0.2745667512668219,0.0,0.2531524114416605,0.0,Low
CUST0243,66,76813.0,749.0,0.660689162473116,6,0,29584.0,0.391248338954741,EMP,8,Platinum,Houston,On-time,On-time,Late,Late,On-time,Late,Middle,Very Good,High,High,Senior,0.3851431398331011,1.0,0.5588934662660552,1.0,Low
CUST0244,73,48307.0,319.0,0.670433357650366,3,0,45776.0,0.28587069367939,EMP,10,Gold,New York,Late,On-time,Late,Late,Missed,Late,Low,Poor,High,Moderate,Senior,0.94760593702776,0.5,0.6054396491960754,1.0,Low
CUST0245,34,193677.0,380.0,0.328232245409381,2,0,83604.0,0.293593896146611,Unemployed,3,Gold,Los Angeles,Late,On-time,Missed,On-time,Missed,Missed,High,Poor,Moderate,Moderate,Adult,0.4316671571740578,0.3333333333333333,0.4524262323586949,1.0,Low
CUST0246,66,186334.0,521.0,0.548792864255848,3,0,20052.0,0.352989315488377,Employed,1,Student,Phoenix,Missed,Late,Missed,Missed,On-time,Late,High,Poor,High,High,Senior,0.1076132106861871,0.5,0.4999909994815107,0.0,Low
CUST0247,19,74163.0,623.0,0.700390453558353,5,0,15424.0,0.320796093068038,Employed,5,Gold,Los Angeles,Missed,Late,Missed,Late,Late,On-time,Middle,Fair,High,Moderate,Young Adult,0.2079743268206518,0.8333333333333334,0.5668117881717493,1.0,Low
CUST0248,19,102235.0,412.0,0.541005337412375,2,1,26649.0,0.464227605754043,Self-employed,13,Platinum,Phoenix,On-time,Late,On-time,On-time,On-time,Late,Upper Middle,Poor,High,High,Young Adult,0.2606641561109209,0.3333333333333333,0.5337324782158469,2.0,Medium
CUST0249,45,27763.0,655.0,0.261369070780253,4,0,52425.0,0.123863322252669,employed,0,Student,Phoenix,On-time,On-time,Late,Late,Missed,Late,Low,Fair,Low,Low,Adult,1.888304578035515,0.6666666666666666,0.3516111285612607,1.0,Low
CUST0250,71,39285.0,818.0,0.45342131735258,1,0,99620.0,0.329990743836726,retired,17,Student,Chicago,Missed,On-time,Missed,Missed,On-time,On-time,Low,Excellent,Moderate,Moderate,Senior,2.5358279241440758,0.1666666666666666,0.2520651365094477,0.0,Low
CUST0251,40,66991.0,337.0,0.765361884008398,4,0,23431.0,0.229439421952783,employed,6,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,Missed,Middle,Poor,Critical,Moderate,Adult,0.3497634010538729,0.6666666666666666,0.6485488113387801,2.0,Medium
CUST0252,54,185883.0,663.0,0.549405328721022,5,1,95074.0,0.205791346524507,employed,0,Business,Los Angeles,Missed,On-time,Missed,Late,On-time,Late,High,Fair,High,Moderate,Middle Age,0.5114722701914646,0.8333333333333334,0.4821325021447156,1.0,Low
CUST0253,49,119185.0,635.0,0.607826420636561,2,0,31674.0,0.254293579395565,Self-employed,0,Business,Chicago,Missed,Missed,Late,Missed,Late,On-time,Upper Middle,Fair,High,Moderate,Middle Age,0.2657549188236774,0.3333333333333333,0.3965906060686375,0.0,Low
CUST0254,50,98042.0,847.0,0.568325843873822,5,1,90739.0,0.305467940848176,employed,0,Student,Houston,On-time,Missed,Late,Missed,Missed,On-time,Middle,Excellent,High,Moderate,Middle Age,0.9255115154729606,0.8333333333333334,0.4281454158774692,1.0,Low
CUST0255,18,116042.0,544.0,0.328897728404349,1,0,30509.0,0.30990690759234,Unemployed,3,Gold,Los Angeles,Missed,Late,On-time,On-time,Missed,Missed,Upper Middle,Poor,Moderate,Moderate,Young Adult,0.262913427896796,0.1666666666666666,0.340458734756748,0.0,Low
CUST0256,36,95219.0,535.0,0.375830956143471,0,0,41594.0,0.14826937843215,Self-employed,3,Business,New York,On-time,Missed,Missed,On-time,On-time,Late,Middle,Poor,Moderate,Low,Adult,0.4368245833289574,0.0,0.2742069018257234,0.0,Low
CUST0257,19,155734.0,524.0,0.567773031410348,0,0,3142.0,0.245891617032218,Unemployed,17,Gold,Chicago,On-time,On-time,On-time,On-time,Late,Missed,High,Poor,High,Moderate,Young Adult,0.0201754273312186,0.0,0.3515979802924597,0.0,Low
CUST0258,70,116042.0,608.0,0.663374356004081,5,1,63443.0,0.328122155147645,Self-employed,10,Gold,Los Angeles,Late,On-time,Missed,Late,Missed,On-time,Upper Middle,Fair,High,Moderate,Senior,0.5467244618327847,0.8333333333333334,0.5662074611212649,1.0,Low
CUST0259,61,109456.0,354.0,0.719980990183576,3,0,8526.0,0.212306954921634,employed,0,Student,Houston,Late,Missed,On-time,Missed,On-time,Missed,Upper Middle,Poor,High,Moderate,Senior,0.0778943136968279,0.5,0.583526531730848,1.0,Low
CUST0260,43,70284.0,405.0,0.328378891046361,2,0,10778.0,0.188521609528348,Unemployed,9,Student,Los Angeles,Late,Missed,Missed,On-time,Missed,On-time,Middle,Poor,Moderate,Low,Adult,0.1533492686813499,0.3333333333333333,0.4148311857497378,1.0,Low
CUST0261,49,61540.0,777.0,0.586624106935438,2,0,15171.0,0.1,Unemployed,8,Standard,Phoenix,On-time,Missed,Late,On-time,On-time,Late,Middle,Very Good,High,Low,Middle Age,0.2465225869353266,0.3333333333333333,0.2881711782490109,0.0,Low
CUST0262,23,93752.0,350.0,0.737408822343795,0,0,11942.0,0.233680655162464,Unemployed,3,Business,New York,On-time,Missed,On-time,Late,Missed,Late,Middle,Poor,High,Moderate,Young Adult,0.1273786159228603,0.0,0.470045096649292,1.0,Low
CUST0263,49,42350.0,341.0,0.302583645942395,6,0,83022.0,0.185037080104918,Self-employed,5,Business,Chicago,Late,Missed,Missed,Late,Missed,Missed,Low,Poor,Moderate,Low,Middle Age,1.960377804014168,1.0,0.6032688178754646,2.0,Medium
CUST0264,72,97750.0,414.0,0.797349427159954,4,0,72332.0,0.201606711688994,EMP,15,Business,Phoenix,Late,Missed,Late,Missed,On-time,Missed,Middle,Poor,Critical,Moderate,Senior,0.7399693094629156,0.6666666666666666,0.6145875195607218,2.0,Medium
CUST0265,21,142016.0,445.0,0.827788165468837,6,1,65548.0,0.272817969672034,employed,1,Platinum,Houston,Late,On-time,Missed,Late,Late,On-time,Upper Middle,Poor,Critical,Moderate,Young Adult,0.4615536277602524,1.0,0.7092424428761268,3.0,High
CUST0266,72,16062.0,584.0,1.02501726792433,1,0,92285.0,0.24001711234571,Unemployed,17,Gold,Phoenix,Missed,Late,Missed,Missed,On-time,Late,Low,Fair,Critical,Moderate,Senior,5.745548499564189,0.1666666666666666,0.4788343526432675,1.0,Low
CUST0267,28,75692.0,534.0,0.546186688165998,4,0,48397.0,0.183376210614069,retired,9,Student,Phoenix,Missed,Missed,Late,Late,Missed,Late,Middle,Poor,High,Low,Young Adult,0.6393938593246314,0.6666666666666666,0.4926937549980471,1.0,Low
CUST0268,73,158087.0,669.0,0.547284935252489,4,0,68998.0,0.1,EMP,16,Business,Houston,Late,Late,Missed,On-time,Missed,Late,High,Fair,High,Low,Senior,0.4364558755621904,0.6666666666666666,0.4107606277525162,1.0,Low
CUST0269,34,53765.0,736.0,0.665398877823463,5,0,52413.0,0.330231130514764,retired,12,Standard,Phoenix,Missed,Missed,On-time,On-time,Missed,Late,Middle,Good,High,Moderate,Adult,0.9748535292476518,0.8333333333333334,0.5090590172360718,1.0,Low
CUST0270,55,198062.0,766.0,0.659560534609883,0,0,50989.0,0.375282721380847,employed,17,Business,Chicago,Missed,Missed,On-time,Missed,Late,Late,High,Very Good,High,High,Middle Age,0.2574395896234512,0.0,0.2968926321795007,0.0,Low
CUST0271,41,38049.0,648.0,0.725273372199121,6,0,44016.0,0.260325502100562,employed,12,Gold,Los Angeles,Late,Missed,Late,On-time,Missed,Missed,Low,Fair,High,Moderate,Adult,1.1568240952456044,1.0,0.5882179003931026,1.0,Low
CUST0272,22,166222.0,762.0,0.65680663609302,6,0,29416.0,0.273422430354572,Unemployed,16,Gold,Phoenix,Late,Missed,Missed,Late,Late,Late,High,Very Good,High,Moderate,Young Adult,0.1769681510269398,1.0,0.522557266611898,1.0,Low
CUST0273,69,107658.0,423.0,0.478787618192392,0,1,45776.0,0.300281051568612,Unemployed,4,Student,Chicago,Missed,Late,Missed,Late,Missed,Missed,Upper Middle,Poor,Moderate,Moderate,Senior,0.4251983131769121,0.0,0.3888580765311601,1.0,Low
CUST0274,51,193031.0,670.0,0.7443994241947,6,1,80150.0,0.457878357661225,Self-employed,10,Platinum,Los Angeles,On-time,On-time,Missed,Missed,Late,Missed,High,Fair,High,High,Middle Age,0.4152182810014971,1.0,0.632387627282163,2.0,Medium
CUST0275,23,189358.0,823.0,0.285749170061454,0,0,2687.0,0.143229220617422,EMP,6,Student,Los Angeles,Late,On-time,On-time,Late,Late,Late,High,Excellent,Low,Low,Young Adult,0.0141900527044011,0.0,0.1195173249424462,0.0,Low
CUST0276,39,101188.0,694.0,0.501170467345075,5,1,23685.0,0.258551027412743,EMP,9,Business,Phoenix,Late,Late,On-time,Late,On-time,Missed,Upper Middle,Good,High,Moderate,Adult,0.2340692572241768,0.8333333333333334,0.4691727979318787,1.0,Low
CUST0277,28,107658.0,421.0,0.812747123209959,3,0,77719.0,0.127802703586728,Unemployed,16,Standard,Chicago,On-time,Missed,Missed,Late,Missed,On-time,Upper Middle,Poor,Critical,Low,Young Adult,0.7219064073269056,0.5,0.5551374566991718,2.0,Medium
CUST0278,65,54749.0,407.0,0.249950700375936,4,0,44439.0,0.336231845873555,employed,14,Student,Phoenix,Missed,Missed,On-time,On-time,On-time,Late,Middle,Poor,Low,Moderate,Senior,0.8116860581928437,0.6666666666666666,0.5145759395926757,2.0,Medium
CUST0279,33,107658.0,418.0,0.364504868600567,5,0,37905.0,0.285604160621198,Unemployed,17,Platinum,Houston,Missed,On-time,Late,Missed,Missed,On-time,Upper Middle,Poor,Moderate,Moderate,Adult,0.3520871649111074,0.8333333333333334,0.567224227002411,2.0,Medium
CUST0280,50,65990.0,622.0,0.634349458215458,2,0,99005.0,0.320299211293607,employed,18,Student,Los Angeles,Missed,Missed,Missed,Missed,Late,Missed,Middle,Fair,High,Moderate,Middle Age,1.5003030762236702,0.3333333333333333,0.4256318643469632,0.0,Low
CUST0281,26,42350.0,825.0,0.57878239464723,1,0,46813.0,0.315312256259107,employed,1,Gold,Phoenix,Late,Late,Late,Missed,Missed,Late,Low,Excellent,High,Moderate,Young Adult,1.105383707201889,0.1666666666666666,0.2765539657568873,0.0,Low
CUST0282,23,42350.0,823.0,0.324994918468751,3,1,45776.0,0.399070825370351,Unemployed,3,Business,Los Angeles,On-time,Missed,Missed,Late,Late,Missed,Low,Excellent,Moderate,High,Young Adult,1.0808972845336482,0.5,0.3182891632325028,0.0,Low
CUST0283,33,116570.0,452.0,0.416761199453971,2,0,50989.0,0.353813296456846,Employed,2,Business,Chicago,Missed,On-time,Missed,On-time,Late,Missed,Upper Middle,Poor,Moderate,High,Adult,0.4374109976837951,0.3333333333333333,0.4568860482201284,1.0,Low
CUST0284,46,159572.0,724.0,0.263843587469932,4,1,74433.0,0.383050795766008,EMP,6,Business,New York,On-time,On-time,On-time,On-time,Late,Missed,High,Good,Low,High,Middle Age,0.4664540144887574,0.6666666666666666,0.3856629897483788,1.0,Low
CUST0285,20,116570.0,739.0,0.696096999904114,6,0,52331.0,0.193446531010305,retired,17,Business,Phoenix,Late,Late,On-time,Late,Late,Missed,Upper Middle,Good,High,Low,Young Adult,0.44892339366904,1.0,0.5228404281831502,1.0,Low
CUST0286,37,190333.0,700.0,0.448823728465893,0,0,41958.0,0.419317086497514,employed,9,Business,Phoenix,Late,Missed,On-time,On-time,Late,On-time,High,Good,Moderate,High,Adult,0.2204452196939049,0.0,0.2852170219226699,1.0,Low
CUST0287,53,32955.0,482.0,0.858431182152126,4,1,45089.0,0.2277637260511,employed,6,Business,Los Angeles,Missed,Missed,Late,Late,Late,Missed,Low,Poor,Critical,Moderate,Middle Age,1.3681990593233198,0.6666666666666666,0.6054881209902004,3.0,High
CUST0288,36,141131.0,385.0,0.516220048808004,5,0,63375.0,0.233513045737601,Employed,7,Standard,Chicago,On-time,Missed,Late,On-time,On-time,On-time,Upper Middle,Poor,High,Moderate,Adult,0.449050881804848,0.8333333333333334,0.607130243333371,2.0,Medium
CUST0289,43,68682.0,579.0,0.456051939319424,1,0,86965.0,0.327084257735299,retired,5,Platinum,Houston,Missed,On-time,Late,Late,On-time,Missed,Middle,Poor,Moderate,Moderate,Adult,1.266197839317434,0.1666666666666666,0.3606325341121655,0.0,Low
CUST0290,20,16062.0,658.0,0.43663564774164,5,0,67673.0,0.330191826304927,Self-employed,0,Business,Chicago,Late,On-time,On-time,Missed,Late,On-time,Low,Fair,Moderate,Moderate,Young Adult,4.213236209687461,0.8333333333333334,0.4873129291177024,1.0,Low
CUST0291,36,107658.0,836.0,0.451160032961514,3,0,70406.0,0.192814319776752,Employed,3,Platinum,Phoenix,Late,Late,Late,Late,Late,Late,Upper Middle,Excellent,Moderate,Low,Adult,0.6539783388136506,0.5,0.2923572245482029,0.0,Low
CUST0292,37,155734.0,315.0,0.52216421902676,3,0,84521.0,0.28267207082261,retired,13,Business,Houston,Missed,Late,Missed,On-time,Missed,Missed,High,Poor,High,Moderate,Adult,0.5427267006562472,0.5,0.5693908906441607,1.0,Low
CUST0293,49,38061.0,316.0,1.00248151531566,1,0,95267.0,0.448823531686947,Employed,16,Student,Chicago,Late,Late,Late,Late,Missed,Missed,Low,Poor,Critical,High,Middle Age,2.503008328735451,0.1666666666666666,0.6472202011445912,3.0,High
CUST0294,24,107658.0,436.0,0.432228065980128,2,0,45595.0,0.15316634384659,employed,19,Business,New York,Late,Late,On-time,Missed,On-time,Missed,Upper Middle,Poor,Moderate,Low,Young Adult,0.4235170632930204,0.3333333333333333,0.417863753971831,1.0,Low
CUST0295,69,43251.0,515.0,0.438729307845738,2,1,52331.0,0.448521924101272,EMP,17,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,On-time,Low,Poor,Moderate,High,Senior,1.209937342489191,0.3333333333333333,0.4574188685928131,1.0,Low
CUST0296,58,90353.0,658.0,0.513118769136635,3,0,82714.0,0.275830154858351,Employed,10,Standard,Chicago,Missed,Missed,Late,Missed,Late,Missed,Middle,Fair,High,Moderate,Middle Age,0.9154538310847454,0.5,0.4095099582714738,0.0,Low
CUST0297,50,81234.0,310.0,0.718054901268852,3,0,79552.0,0.1,Self-employed,13,Student,Chicago,On-time,On-time,On-time,On-time,Missed,On-time,Middle,Poor,High,Low,Middle Age,0.9792943841248738,0.5,0.5749682707717585,1.0,Low
CUST0298,57,19835.0,793.0,0.215803087785444,6,0,41653.0,0.163326826651709,Unemployed,8,Student,New York,Late,On-time,Late,On-time,Missed,Missed,Low,Very Good,Low,Low,Middle Age,2.099974792034283,1.0,0.3706915695183791,1.0,Low
CUST0299,56,107658.0,673.0,0.591018547381929,0,1,89660.0,0.20365224622648,retired,14,Gold,Phoenix,Late,Missed,On-time,Late,Missed,On-time,Upper Middle,Good,High,Moderate,Middle Age,0.8328224562967917,0.0,0.2791222438566477,0.0,Low
CUST0300,35,107658.0,321.0,0.336514964795767,6,0,62342.0,0.237607069921725,Employed,11,Business,Los Angeles,Missed,Late,Late,Late,Missed,On-time,Upper Middle,Poor,Moderate,Moderate,Adult,0.5790744765832544,1.0,0.6339850541339185,2.0,Medium
CUST0301,57,159188.0,415.0,0.610654537790189,6,0,52259.0,0.289528674137466,Employed,9,Standard,Chicago,Missed,Late,Late,Missed,On-time,Late,High,Poor,High,Moderate,Middle Age,0.3282847953363318,1.0,0.6727730757091864,2.0,Medium
CUST0302,18,70479.0,834.0,0.401248011527908,2,0,82789.0,0.1,Self-employed,18,Student,Houston,Missed,Late,Late,Late,Missed,Late,Middle,Excellent,Moderate,Low,Young Adult,1.1746619560436442,0.3333333333333333,0.2159180634880376,0.0,Low
CUST0303,28,119573.0,700.0,0.05,1,0,52217.0,0.318680439247765,EMP,18,Standard,Chicago,Missed,Late,Late,Missed,On-time,Missed,Upper Middle,Good,Low,Moderate,Young Adult,0.4366955750880215,0.1666666666666666,0.2020185946604261,0.0,Low
CUST0304,45,81234.0,584.0,0.573915520537497,2,0,9859.0,0.194490949167511,Employed,5,Student,Los Angeles,Late,Late,Missed,Missed,Missed,Late,Middle,Fair,High,Low,Adult,0.1213654381170445,0.3333333333333333,0.3963440416686762,0.0,Low
CUST0305,74,149415.0,591.0,0.572228954069373,0,0,52217.0,0.439052257160105,Employed,19,Business,Chicago,Late,Missed,On-time,On-time,On-time,Late,Upper Middle,Fair,High,High,Senior,0.3494762908677174,0.0,0.3705475755346422,1.0,Low
CUST0306,42,136465.0,595.0,0.384183938304114,5,0,75316.0,0.272982327925602,EMP,5,Student,New York,Late,Late,Late,On-time,Missed,On-time,Upper Middle,Fair,Moderate,Moderate,Adult,0.5519070824020811,0.8333333333333334,0.4885339907998532,1.0,Low
CUST0307,67,53494.0,591.0,0.372331227971399,3,0,12176.0,0.394284617173272,Self-employed,7,Student,Chicago,On-time,On-time,Late,Missed,Late,On-time,Middle,Fair,Moderate,High,Senior,0.2276143118854451,0.5,0.4343812340134405,0.0,Low
CUST0308,40,107658.0,307.0,0.237725454982469,3,0,71588.0,0.411034897991429,retired,0,Platinum,Chicago,Missed,Late,On-time,Missed,Missed,Missed,Upper Middle,Poor,Low,High,Adult,0.6649575507626001,0.5,0.5340082700616563,2.0,Medium
CUST0309,48,70479.0,385.0,0.654619988307774,0,1,99005.0,0.408327324346621,retired,16,Business,Houston,Missed,Late,On-time,Late,Late,On-time,Middle,Poor,High,High,Middle Age,1.4047446757190083,0.0,0.4771004645272351,2.0,Medium
CUST0310,47,90697.0,682.0,0.676443156493361,6,1,46720.0,0.243359325703751,Employed,16,Gold,New York,Late,Missed,Missed,Late,On-time,Late,Middle,Good,High,Moderate,Middle Age,0.5151217791106651,1.0,0.5563142569129143,1.0,Low
CUST0311,59,19835.0,374.0,0.324189822964822,1,0,82909.0,0.242079984227867,EMP,14,Gold,New York,Late,Late,On-time,Missed,Late,On-time,Low,Poor,Moderate,Moderate,Middle Age,4.179934459289135,0.1666666666666666,0.3995977548284752,1.0,Low
CUST0312,52,176426.0,320.0,0.392013108092229,3,1,31674.0,0.277502670071168,Employed,6,Business,Chicago,Missed,Late,Missed,Missed,Late,Missed,High,Poor,Moderate,Moderate,Middle Age,0.1795313615906952,0.5,0.5332880354499401,1.0,Low
CUST0313,24,194208.0,321.0,0.487342175772207,4,0,62253.0,0.363623737537892,Unemployed,18,Gold,Houston,Missed,On-time,On-time,On-time,Late,Late,High,Poor,Moderate,High,Young Adult,0.3205480721700445,0.6666666666666666,0.6198626904487369,2.0,Medium
